Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Emissions,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Len_Extras,Photos,Price,Rooms,Size,Swimming_Pool,Terrace,Type
0,30-50,3,Canillas,0,0,Hortaleza,0,G,G,0,1,1-4,1,0,15,42,2600,5,250,0,1,Casa o chalet
0,10-20,2,Almendrales,1,0,Usera,1,G,G,0,1,5-8,0,0,4,14,1250,3,130,1,0,Piso
0,50-70,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,G,0,1,1-4,0,0,3,9,940,2,66,0,0,Piso
1,20-30,1,Campamento,0,0,Latina,1,G,G,0,1,5-8,0,0,5,25,695,3,70,0,0,Piso
0,30-50,1,Casco Histórico de Vicálvaro,0,0,Vicálvaro,1,G,G,0,1,1-4,0,0,6,23,750,3,60,0,1,Piso
1,10-20,2,Mirasierra,0,0,Fuencarral,0,G,G,0,0,Bajos,0,0,6,39,1400,3,140,1,0,Piso
1,30-50,1,Castellana,0,0,Salamanca,1,E,E,0,1,1-4,0,0,6,8,825,1,49,0,0,Piso
1,30-50,1,Fuente del Berro,0,1,Salamanca,1,E,E,0,0,1-4,0,0,6,22,725,1,50,0,1,Piso
1,10-20,2,Almendrales,0,0,Usera,1,G,G,0,1,1-4,0,0,7,7,1550,3,90,0,0,Piso
0,20-30,1,Quintana,0,0,Ciudad Lineal,0,E,E,0,0,1-4,1,0,2,4,800,2,71,0,1,Piso
1,70-100,1,Gaztambide,0,0,Chamberí,1,G,G,0,1,5-8,1,0,3,8,600,1,38,0,0,Estudio
1,10-20,2,Almendrales,0,0,Usera,1,G,G,0,1,5-8,0,0,6,2,1150,2,85,0,0,Piso
1,10-20,1,Simancas,0,0,San Blas,1,G,G,0,1,5-8,0,0,5,8,750,2,45,0,0,Piso
0,70-100,1,Comillas,0,0,Carabanchel,0,G,G,0,0,1-4,0,0,2,11,790,2,45,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,G,G,0,1,5-8,1,0,9,9,660,1,45,0,0,Estudio
1,10-20,1,Ciudad Universitaria,0,0,Moncloa,0,G,G,0,1,Bajos,1,0,10,6,680,1,50,0,0,Dúplex
0,30-50,1,Nueva España,0,1,Chamartín,1,G,G,0,1,Bajos,0,0,6,23,675,1,40,1,0,Piso
0,20-30,1,Fuente del Berro,0,0,Salamanca,1,G,G,0,1,1-4,0,0,4,32,690,1,40,0,0,Piso
0,10-20,1,Aravaca,0,0,Moncloa,0,G,G,0,1,1-4,1,0,10,50,853,2,77,0,0,Piso
1,10-20,2,Cuatro Caminos,0,1,Tetuán,1,G,G,1,1,1-4,0,0,10,23,1500,3,120,0,0,Piso
0,+100,1,Bellas Vistas,0,0,Tetuán,0,G,G,0,1,1-4,1,0,13,35,850,1,57,0,1,Ático
1,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,1,0,11,18,980,3,121,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,G,G,0,1,1-4,1,0,11,37,1289,1,60,0,0,Piso
1,10-20,1,Embajadores,0,0,Centro,1,F,F,0,1,1-4,0,0,7,19,700,1,50,0,0,Piso
0,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,G,0,1,5-8,0,0,7,24,690,1,40,0,1,Ático
0,10-20,2,Buenavista,1,0,Carabanchel,1,G,G,0,1,1-4,0,1,10,42,1200,3,134,1,0,Piso
0,30-50,2,Valdezarza,1,0,Moncloa,1,G,E,0,1,1-4,0,1,10,44,1290,3,114,1,1,Piso
1,50-70,1,Concepción,0,1,Ciudad Lineal,1,G,G,0,1,1-4,1,0,7,12,800,2,70,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,1-4,1,0,6,19,1080,4,78,0,0,Piso
1,50-70,1,Cuatro Caminos,0,0,Tetuán,1,F,F,0,1,1-4,1,0,8,23,650,1,39,0,0,Apartamento
1,10-20,1,Simancas,1,1,San Blas,1,B,B,0,1,1-4,1,0,14,28,700,1,115,0,1,Loft
1,50-70,1,Concepción,0,1,Ciudad Lineal,1,G,G,0,1,1-4,1,1,10,10,800,2,70,0,0,Piso
1,10-20,1,Villaverde Alto,0,0,Villaverde,0,A,A,0,1,Bajos,0,0,12,25,600,2,50,0,0,Piso
1,70-100,2,Almagro,0,0,Chamberí,1,G,G,0,1,1-4,1,0,6,15,750,2,40,0,0,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,G,0,1,5-8,0,0,12,10,1150,1,70,0,0,Apartamento
1,30-50,1,Castilla,0,0,Chamartín,1,E,E,0,1,1-4,1,0,2,19,700,2,60,0,0,Piso
0,10-20,1,Berruguete,0,0,Tetuán,1,F,F,0,1,1-4,0,0,1,13,675,1,50,0,0,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,G,G,1,1,1-4,1,0,12,10,950,1,55,0,1,Apartamento
1,30-50,2,Castilla,1,1,Chamartín,1,G,G,1,1,1-4,0,0,17,23,2400,4,170,1,0,Piso
1,50-70,2,Almenara,0,0,Tetuán,0,F,F,0,1,Bajos,1,0,10,21,800,2,80,0,0,Dúplex
1,50-70,1,Cuatro Caminos,0,0,Tetuán,1,F,F,0,1,1-4,1,0,8,30,800,1,80,0,0,Piso
1,20-30,1,Valdeacederas,0,0,Tetuán,0,E,F,0,1,5-8,0,1,8,12,800,1,55,0,1,Planta baja
0,10-20,1,Legazpi,1,1,Arganzuela,1,C,C,0,1,1-4,1,0,17,15,1000,1,72,1,0,Piso
1,1-5,1,Valdeacederas,1,0,Tetuán,1,G,G,0,1,1-4,1,0,9,57,1150,2,140,1,0,Piso
0,50-70,1,San Pascual,0,0,Ciudad Lineal,0,G,G,0,1,1-4,0,0,5,11,720,2,50,0,1,Piso
0,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,1-4,1,0,7,13,725,1,30,0,0,Apartamento
0,50-70,2,Arapiles,0,0,Chamberí,1,E,E,0,1,1-4,0,0,6,38,2000,3,161,0,1,Piso
1,50-70,6,Lista,0,1,Salamanca,1,E,E,1,0,1-4,0,0,7,36,5200,5,438,0,1,Piso
1,50-70,1,Guindalera,0,0,Salamanca,1,G,G,0,0,1-4,0,0,2,28,1050,2,52,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,A,A,1,1,1-4,1,0,15,15,950,1,63,0,0,Piso
1,10-20,1,San Diego,0,0,Puente de Vallecas,1,E,E,0,1,1-4,0,0,5,19,400,1,27,0,0,Estudio
0,30-50,1,Palacio,0,0,Centro,0,G,G,0,1,1-4,0,0,4,19,595,1,35,0,0,Piso
0,+100,1,Cortes,0,0,Centro,1,A,A,0,0,1-4,1,0,3,9,1100,1,60,1,1,Apartamento
0,50-70,1,Concepción,0,0,Ciudad Lineal,0,G,G,0,1,1-4,1,0,8,13,800,2,60,0,1,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,G,0,0,1-4,1,0,2,12,1200,2,75,0,0,Piso
0,70-100,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,G,0,1,1-4,0,0,5,18,700,2,62,0,1,Piso
0,30-50,1,Estrella,0,0,Retiro,1,E,E,0,1,1-4,1,0,2,12,1200,2,93,0,0,Piso
1,+100,3,Universidad,0,1,Centro,1,G,G,1,1,1-4,0,0,13,47,4000,3,302,0,0,Piso
0,10-20,1,Costillares,1,1,Ciudad Lineal,1,G,G,0,1,Entresuelo,0,0,13,27,1100,2,95,1,1,Piso
0,50-70,1,Palomeras Bajas,0,0,Puente de Vallecas,1,G,G,0,1,1-4,0,0,1,27,850,3,84,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,F,F,0,1,1-4,1,0,3,19,650,2,46,0,0,Piso
0,30-50,1,Peñagrande,0,0,Fuencarral,1,F,G,0,1,Entresuelo,1,0,8,19,850,3,70,0,0,Piso
1,50-70,1,Casco Histórico de Barajas,0,0,Barajas,0,G,G,0,1,1-4,0,0,6,35,800,3,70,0,1,Piso
0,20-30,1,Almenara,0,0,Tetuán,0,G,G,0,1,Entresuelo,1,0,4,9,625,1,70,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,G,0,1,1-4,1,0,1,18,890,2,55,0,0,Piso
1,50-70,1,Amposta,0,0,San Blas,0,G,G,0,1,1-4,1,0,2,11,600,2,50,0,0,Piso
0,+100,1,Embajadores,0,0,Arganzuela,1,G,G,0,1,1-4,1,0,9,9,600,1,50,0,0,Apartamento
1,70-100,2,Goya,0,1,Salamanca,1,D,D,0,1,1-4,0,0,13,18,1100,3,107,0,0,Piso
1,10-20,2,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,G,0,1,1-4,1,0,4,19,850,2,75,0,0,Piso
0,30-50,1,Portazgo,1,1,Puente de Vallecas,0,E,E,0,1,1-4,1,1,14,17,650,2,46,0,1,Piso
1,50-70,1,Hispanoamérica,0,1,Chamartín,1,G,G,0,1,1-4,1,0,7,17,1000,1,60,0,0,Apartamento
0,10-20,1,Ciudad Universitaria,0,0,Moncloa,1,G,G,0,1,1-4,0,0,4,9,850,3,71,0,1,Piso
1,+100,1,Universidad,0,1,Centro,1,E,E,0,1,1-4,0,0,8,8,800,1,40,0,0,Estudio
1,20-30,5,Piovera,0,0,Hortaleza,0,G,G,1,1,Bajos,0,1,13,42,8000,5,650,1,1,Casa adosada
1,20-30,5,Piovera,1,1,Hortaleza,0,Exento,Exento,1,1,1-4,0,1,17,28,4100,5,450,1,1,Casa adosada
1,+100,6,Palacio,0,0,Centro,1,E,E,0,0,1-4,1,0,5,47,3500,6,192,0,0,Apartamento
1,30-50,1,Palomeras Sureste,0,0,Puente de Vallecas,1,G,G,0,0,1-4,0,0,4,18,850,3,81,0,0,Piso
1,10-20,2,Rejas,1,1,San Blas,1,E,E,1,1,1-4,1,1,22,13,1100,2,85,1,0,Piso
1,30-50,2,Peñagrande,1,1,Fuencarral,1,C,C,1,1,5-8,1,0,17,21,950,3,90,1,1,Piso
0,+100,1,Universidad,0,0,Centro,1,A,A,0,0,5-8,0,0,1,8,790,1,40,0,0,Piso
1,50-70,1,Valdezarza,0,0,Moncloa,1,G,G,0,1,1-4,1,0,6,28,900,3,73,0,1,Piso
0,50-70,2,Pueblo Nuevo,0,0,Ciudad Lineal,1,E,E,0,1,1-4,0,0,9,35,800,2,85,0,1,Piso
1,10-20,2,Valverde,1,1,Fuencarral,1,G,G,1,1,5-8,0,0,18,24,1100,3,110,1,0,Piso
1,10-20,2,Apóstol Santiago,0,0,Hortaleza,1,G,G,0,1,1-4,0,0,4,16,850,1,70,0,0,Loft
0,70-100,2,Goya,0,0,Salamanca,1,E,E,0,0,5-8,0,0,1,9,900,1,70,0,0,Piso
1,+100,1,Cortes,0,0,Centro,0,G,G,0,1,1-4,1,1,12,40,1104,3,68,0,0,Apartamento
1,50-70,1,Guindalera,0,0,Salamanca,0,G,G,0,0,Bajos,0,0,2,13,790,1,75,0,0,Dúplex
1,10-20,1,Simancas,0,1,San Blas,1,G,G,0,1,1-4,0,0,8,25,770,1,90,0,0,Dúplex
1,50-70,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,G,0,1,Bajos,0,0,7,20,775,1,60,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,E,G,0,1,1-4,1,0,11,37,675,1,41,0,0,Piso
0,10-20,1,Costillares,0,0,Ciudad Lineal,0,G,G,0,0,1-4,0,0,1,17,650,1,50,0,0,Piso
1,30-50,1,Niño Jesús,1,1,Retiro,1,G,G,0,1,1-4,1,1,11,22,1250,2,78,1,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,0,0,4,13,895,1,55,0,0,Apartamento
1,+100,1,Justicia,0,0,Centro,0,G,G,0,1,Bajos,1,0,6,13,595,1,22,0,0,Apartamento
0,70-100,1,Prosperidad,0,1,Chamartín,1,E,E,0,1,1-4,1,0,7,39,650,1,50,0,0,Piso
1,70-100,1,Goya,0,0,Salamanca,0,G,G,0,1,1-4,0,0,8,23,930,1,60,0,0,Apartamento
1,70-100,4,Almagro,0,1,Chamberí,1,G,G,1,0,1-4,0,0,10,44,3950,4,330,0,1,Piso
0,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,1,0,7,11,1050,2,75,0,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,0,G,G,0,1,Bajos,1,0,8,9,800,1,60,0,0,Dúplex
1,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,1-4,0,0,6,22,950,1,74,0,1,Piso
0,50-70,1,Puerta del Ángel,0,0,Latina,0,G,G,0,1,Sótano,0,0,5,20,1156,1,25,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,Sótano,0,0,7,27,880,1,16,0,0,Apartamento
1,50-70,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,0,0,6,41,700,1,30,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,E,E,0,1,1-4,1,0,10,11,890,1,45,0,0,Piso
0,5-10,1,San Isidro,0,0,Carabanchel,1,E,E,0,1,1-4,1,0,7,8,700,1,65,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,1-4,1,0,4,12,995,1,55,0,0,Piso
0,70-100,1,Argüelles,0,0,Moncloa,0,E,E,0,1,1-4,1,0,10,15,800,2,50,0,0,Piso
1,<1,2,Valdeacederas,0,0,Tetuán,1,E,E,0,1,5-8,1,0,8,15,750,1,60,0,1,Dúplex
1,+100,1,Sol,0,1,Centro,1,G,G,0,1,1-4,1,0,9,32,700,1,35,0,0,Estudio
1,50-70,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,G,0,1,1-4,1,0,5,28,750,2,70,0,1,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,G,G,0,1,5-8,0,0,11,13,850,1,59,0,1,Apartamento
0,50-70,2,Guindalera,0,0,Salamanca,1,G,G,0,1,1-4,0,0,13,16,1300,3,85,0,1,Piso
0,30-50,3,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,1-4,1,0,9,97,1400,4,120,0,0,Piso
1,50-70,1,Pueblo Nuevo,0,0,Ciudad Lineal,1,E,E,0,1,1-4,1,0,3,16,690,2,70,0,1,Piso
0,30-50,1,Prosperidad,0,0,Chamartín,0,G,G,0,0,1-4,0,0,1,22,850,3,75,0,0,Piso
0,70-100,1,Arapiles,0,1,Chamberí,1,G,G,0,1,1-4,0,0,9,10,700,1,40,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,1,0,2,20,845,2,40,0,0,Piso
1,50-70,1,San Cristobal,0,0,Villaverde,0,G,G,0,1,1-4,1,0,3,16,575,3,70,0,0,Piso
0,50-70,1,Castellana,0,1,Salamanca,1,G,G,0,0,1-4,0,0,1,22,950,1,40,0,0,Piso
1,70-100,3,Lista,0,1,Salamanca,1,G,G,0,1,1-4,1,0,12,17,2000,2,145,0,0,Piso
1,50-70,5,Nueva España,1,1,Chamartín,1,G,G,1,1,1-4,0,1,16,52,3950,5,280,1,1,Piso
1,70-100,2,Pacífico,0,1,Retiro,1,G,G,0,1,5-8,0,0,14,40,1800,2,119,0,1,Ático
1,70-100,2,Almagro,0,0,Chamberí,1,E,E,1,1,1-4,1,0,7,32,1800,1,82,0,0,Piso
1,50-70,3,Castillejos,0,0,Tetuán,1,E,E,1,1,1-4,1,0,8,26,1900,2,114,1,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,0,E,E,0,1,5-8,0,0,4,19,1000,1,55,0,1,Ático
1,+100,1,Cortes,0,0,Centro,1,E,G,1,1,1-4,1,0,6,20,950,1,56,0,0,Piso
0,30-50,1,Pueblo Nuevo,1,0,Ciudad Lineal,1,G,G,0,1,1-4,1,0,5,25,900,3,98,0,1,Piso
0,10-20,2,Valverde,1,1,Fuencarral,1,G,G,0,1,1-4,1,0,11,26,1200,2,62,1,0,Piso
1,50-70,1,Cuatro Caminos,0,0,Tetuán,1,G,G,0,1,5-8,0,0,6,20,800,1,66,0,0,Apartamento
0,+100,1,Palacio,0,0,Centro,1,G,G,0,1,1-4,1,0,1,16,675,1,60,0,0,Piso
0,1-5,2,Lista,0,1,Salamanca,1,G,G,1,1,1-4,0,0,9,27,1800,2,100,0,1,Piso
0,70-100,2,Jerónimos,0,1,Retiro,1,G,G,0,1,1-4,0,0,7,20,1700,4,183,0,0,Piso
1,50-70,3,San Pascual,1,1,Ciudad Lineal,1,G,G,1,1,1-4,0,0,12,36,2100,4,220,1,0,Piso
0,70-100,2,Trafalgar,0,0,Chamberí,1,G,G,1,1,Bajos,1,0,7,19,1300,3,65,0,0,Planta baja
1,20-30,2,Piovera,1,0,Hortaleza,0,Exento,Exento,1,1,1-4,0,0,12,19,1850,3,135,1,0,Piso
1,20-30,6,Piovera,1,1,Hortaleza,0,G,G,1,1,1-4,0,1,17,48,4500,5,384,1,1,Casa adosada
1,50-70,3,Cuatro Caminos,0,1,Tetuán,1,G,G,1,1,5-8,0,0,11,34,2100,4,190,0,1,Ático
0,+100,1,Universidad,0,1,Centro,1,E,F,0,1,1-4,0,0,9,52,1100,2,90,0,0,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,1,G,G,1,1,1-4,1,0,12,46,800,1,30,0,0,Apartamento
1,70-100,2,Pacífico,1,1,Retiro,1,G,G,1,1,5-8,0,0,18,39,1850,4,180,1,0,Piso
1,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,5-8,1,0,8,13,675,1,40,0,0,Estudio
0,70-100,1,Ibiza,0,1,Retiro,1,G,G,0,1,1-4,0,0,8,12,1195,2,72,0,0,Apartamento
1,10-20,2,Guindalera,0,0,Salamanca,1,E,E,1,1,1-4,1,1,8,19,1400,1,77,0,0,Loft
1,50-70,3,Ibiza,0,0,Retiro,1,E,E,1,1,1-4,0,0,11,36,3000,2,184,0,1,Piso
1,10-20,3,Valdemarín,0,0,Moncloa,1,E,E,1,1,1-4,0,0,9,27,1950,4,166,1,0,Piso
1,+100,1,Justicia,0,0,Centro,1,D,E,1,0,5-8,1,0,5,20,1500,1,70,0,0,Piso
1,30-50,2,Embajadores,0,0,Centro,0,E,E,1,1,1-4,1,0,5,19,1300,2,70,0,0,Piso
1,30-50,1,Goya,0,0,Salamanca,1,E,E,1,1,1-4,1,0,6,20,1190,1,50,0,0,Piso
1,+100,1,Palacio,0,0,Centro,0,E,E,0,0,1-4,0,0,2,24,1000,1,66,0,0,Piso
1,5-10,3,Ciudad Jardín,0,0,Chamartín,1,D,C,1,1,1-4,1,0,11,43,3500,3,160,1,1,Dúplex
1,+100,3,Recoletos,0,0,Salamanca,1,E,E,1,1,1-4,1,0,8,39,3900,1,250,0,0,Piso
1,70-100,5,Argüelles,0,0,Moncloa,1,E,E,1,1,5-8,0,0,11,33,5250,4,310,0,1,Ático
1,50-70,4,Almagro,0,0,Chamberí,1,F,E,1,1,5-8,0,0,11,65,6000,1,323,0,1,Piso
1,70-100,3,Almagro,0,0,Chamberí,1,D,D,1,0,1-4,0,0,9,30,2700,1,104,1,1,Piso
1,10-20,4,Valdemarín,0,0,Moncloa,1,E,D,1,1,1-4,0,1,11,65,3200,4,180,0,1,Piso
1,50-70,3,Cuatro Caminos,0,0,Tetuán,1,D,D,0,1,1-4,0,0,7,28,1900,4,139,0,0,Piso
1,70-100,3,Argüelles,0,0,Moncloa,1,E,E,1,1,1-4,1,0,12,35,2800,1,220,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,1,E,E,0,1,5-8,0,0,7,40,1200,1,55,1,1,Ático
1,20-30,1,Goya,0,0,Salamanca,0,E,E,0,0,1-4,0,0,2,15,1250,1,47,0,0,Piso
1,10-20,2,Goya,0,0,Salamanca,1,E,E,1,1,1-4,1,0,9,19,2950,3,135,1,0,Piso
1,1-5,5,Recoletos,0,0,Salamanca,1,B,C,1,1,1-4,0,0,10,37,4900,1,230,0,0,Piso
1,1-5,5,Castellana,0,0,Salamanca,1,A,A,1,1,1-4,0,0,14,47,13500,1,381,1,0,Dúplex
1,70-100,1,Argüelles,0,0,Moncloa,1,F,G,0,1,Bajos,0,0,9,26,1850,1,90,0,1,Piso
1,70-100,3,Castellana,0,0,Salamanca,1,C,C,1,1,1-4,0,0,10,36,5000,3,280,1,0,Piso
1,+100,2,Universidad,0,0,Centro,0,E,E,1,0,1-4,0,0,4,22,1900,2,89,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,G,0,1,1-4,1,0,4,15,800,2,45,0,0,Piso
1,30-50,6,Aravaca,0,0,Moncloa,0,E,E,1,1,Bajos,0,1,13,40,5500,1,670,1,1,Casa o chalet
1,+100,2,Palacio,0,0,Centro,1,E,E,1,1,1-4,0,0,6,26,1000,2,58,0,0,Piso
1,50-70,5,Nueva España,1,0,Chamartín,1,E,E,1,1,1-4,0,1,16,61,6000,5,328,1,0,Piso
0,70-100,1,Justicia,0,0,Centro,0,E,E,0,1,1-4,0,0,3,37,1500,3,91,0,0,Piso
1,50-70,3,Castellana,0,0,Salamanca,1,G,G,1,1,1-4,0,0,7,35,3000,3,168,0,0,Piso
1,+100,1,Goya,0,0,Salamanca,1,B,C,0,1,1-4,1,0,5,34,1850,1,71,0,0,Piso
0,50-70,1,Pacífico,0,0,Retiro,1,G,G,0,1,5-8,1,0,6,32,690,1,50,0,1,Piso
1,+100,3,Palacio,0,1,Centro,1,G,G,1,1,Principal,0,0,14,14,2600,6,280,0,0,Piso
0,10-20,2,Simancas,0,0,San Blas,1,F,F,0,0,Bajos,0,0,1,8,980,2,112,0,1,Loft
0,70-100,1,Ibiza,0,1,Retiro,1,Exento,Exento,0,1,Bajos,1,0,10,15,900,1,51,0,0,Piso
0,70-100,1,Gaztambide,0,1,Chamberí,1,G,G,0,1,1-4,1,0,11,30,1200,2,65,0,0,Piso
0,50-70,1,Guindalera,0,0,Salamanca,1,G,G,0,1,1-4,0,0,10,18,1025,3,72,0,0,Piso
1,70-100,2,Goya,0,1,Salamanca,1,G,G,0,1,1-4,1,0,18,23,2450,4,189,0,1,Piso
0,+100,1,Embajadores,0,0,Centro,1,A,A,0,1,1-4,0,0,8,8,800,2,55,0,0,Piso
0,10-20,1,Canillejas,0,0,San Blas,1,G,G,0,1,1-4,0,0,9,12,850,3,69,0,1,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Bajos,0,0,8,12,820,2,47,0,0,Piso
1,+100,1,Justicia,0,0,Centro,0,A,A,1,1,1-4,0,0,13,6,1100,1,70,0,0,Piso
0,<1,2,Goya,0,1,Salamanca,1,A,A,0,0,5-8,0,0,3,13,4200,2,124,0,1,Ático
1,10-20,2,Orcasitas,1,1,Usera,1,G,G,0,1,5-8,0,0,12,10,800,2,78,1,0,Piso
1,+100,1,Recoletos,0,0,Salamanca,1,G,G,0,1,1-4,0,0,9,28,1300,2,68,0,0,Piso
1,10-20,2,Valderrivas,1,0,Vicálvaro,1,G,G,0,1,1-4,0,0,6,42,880,3,85,1,0,Piso
0,10-20,1,Casco Histórico de Barajas,0,0,Barajas,0,G,G,0,1,Bajos,1,0,11,10,850,3,65,0,0,Piso
1,70-100,2,Lista,0,1,Salamanca,1,G,G,0,1,1-4,0,0,11,15,1700,4,180,0,0,Piso
0,30-50,1,Estrella,0,0,Retiro,1,G,G,0,1,5-8,1,0,7,40,1300,3,92,0,0,Piso
1,+100,8,Sol,0,0,Centro,1,G,G,0,1,1-4,1,0,7,20,13000,6,400,0,1,Piso
1,50-70,1,Águilas,0,0,Latina,0,G,G,0,1,1-4,1,0,8,30,800,3,70,0,0,Piso
0,30-50,1,Valdeacederas,0,0,Tetuán,1,G,G,0,1,1-4,0,0,10,18,700,1,48,0,1,Apartamento
0,+100,1,Cortes,0,0,Centro,1,G,G,0,1,1-4,1,0,7,36,740,1,38,0,0,Apartamento
0,70-100,1,Comillas,0,0,Carabanchel,0,G,G,0,1,1-4,0,0,2,9,750,1,95,0,0,Estudio
0,30-50,1,La Paz,0,0,Fuencarral,1,G,G,0,1,9-12,0,0,5,15,850,2,70,0,0,Piso
0,70-100,1,Palos de Moguer,0,0,Arganzuela,0,G,G,0,0,1-4,0,0,2,10,610,1,38,0,0,Piso
0,30-50,1,Castilla,0,1,Chamartín,1,G,G,0,1,5-8,0,0,7,17,850,2,61,0,0,Piso
0,70-100,2,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,1-4,0,0,7,47,1900,4,168,0,1,Piso
0,30-50,1,Castilla,0,0,Chamartín,1,G,G,0,1,1-4,1,0,4,29,995,3,90,0,1,Piso
1,10-20,1,Lista,0,0,Salamanca,1,D,D,0,1,1-4,1,1,10,28,1000,1,45,1,0,Piso
1,70-100,2,Cortes,0,0,Centro,1,E,E,1,1,1-4,1,0,6,26,1100,2,57,0,0,Piso
1,<1,2,Estrella,0,0,Retiro,1,E,E,1,1,1-4,0,0,16,11,1150,2,95,0,0,Piso
1,10-20,2,El Goloso,1,1,Fuencarral,1,G,G,1,1,1-4,0,0,15,10,1300,2,110,1,1,Piso
0,50-70,1,Vallehermoso,0,0,Chamberí,1,G,G,0,0,1-4,0,0,1,21,690,1,38,0,0,Estudio
0,50-70,2,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,1,0,12,49,1250,3,100,0,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,1,D,D,0,1,1-4,0,0,5,18,650,1,40,0,0,Estudio
1,+100,1,Embajadores,0,0,Centro,0,F,F,0,1,1-4,1,0,8,8,700,1,40,0,0,Ático
0,10-20,2,Opañel,0,1,Carabanchel,1,G,G,0,1,5-8,0,0,11,42,900,3,85,0,0,Piso
0,50-70,2,Pueblo Nuevo,0,0,Ciudad Lineal,0,E,E,0,1,1-4,1,0,10,17,1070,3,110,0,1,Piso
0,+100,1,Embajadores,1,0,Centro,0,C,D,0,1,1-4,0,0,8,12,680,1,35,0,0,Piso
1,5-10,2,San Isidro,0,0,Carabanchel,1,G,G,0,1,1-4,1,0,12,47,1350,4,120,0,1,Piso
1,30-50,1,Almagro,1,0,Chamberí,1,E,E,0,1,5-8,0,0,8,16,1550,2,75,0,0,Piso
1,30-50,1,Castellana,1,0,Salamanca,1,E,E,0,1,1-4,1,0,5,17,1300,2,70,0,1,Piso
0,+100,1,Recoletos,1,1,Salamanca,1,E,E,1,1,1-4,0,0,18,24,2000,2,120,0,1,Piso
1,50-70,1,Ibiza,1,0,Retiro,1,E,E,0,1,5-8,0,0,8,30,1650,2,84,0,1,Ático
1,70-100,1,Lista,1,0,Salamanca,1,E,E,0,1,1-4,1,0,10,22,1650,2,80,0,1,Ático
0,50-70,1,Ventas,0,0,Ciudad Lineal,0,G,G,0,1,1-4,0,0,2,20,900,3,80,0,1,Piso
1,50-70,1,Nueva España,0,0,Chamartín,1,G,G,0,1,1-4,1,0,5,21,1300,1,60,0,0,Apartamento
1,+100,2,Sol,0,0,Centro,1,G,G,1,1,1-4,1,0,16,11,1550,2,110,0,0,Piso
1,50-70,2,Hispanoamérica,0,1,Chamartín,1,G,G,1,1,5-8,0,0,15,22,2295,3,191,0,1,Piso
1,50-70,2,Cuatro Caminos,0,0,Tetuán,1,G,G,0,0,1-4,0,0,2,39,1050,2,71,0,0,Piso
1,70-100,3,Almagro,1,1,Chamberí,1,G,G,0,1,1-4,0,1,17,18,1990,2,120,1,1,Piso
1,20-30,2,Quintana,1,1,Ciudad Lineal,1,G,G,1,1,1-4,0,0,16,25,1500,3,105,1,0,Piso
0,10-20,1,Simancas,1,1,San Blas,1,A,A,0,1,1-4,1,0,10,9,700,1,40,1,0,Apartamento
0,1-5,1,Berruguete,0,0,Tetuán,0,E,E,0,1,1-4,0,0,6,17,600,2,39,0,0,Piso
